node_id,x_coord,y_coord
145,121.5606004,31.2419885
146,121.5661971,31.229167
147,121.5617849,31.239016
148,121.5625762,31.2371799
149,121.5632348,31.2362519
150,121.4322437,31.255894
151,121.433162,31.2562737
152,121.4383547,31.2582987
153,121.4549166,31.2365366
154,121.4665134,31.2188985
155,121.4662754,31.2243832
156,121.5285651,31.1999268
157,121.5146806,31.2032467
158,121.4323699,31.2190393
159,121.5902889,31.24869023
160,121.5980952,31.25280195
161,121.5936755,31.25054365
162,121.5858807,31.245783
163,121.583804,31.24725405
164,121.5816128,31.2457598
165,121.5827139,31.2479975
166,121.5687676,31.21758257
167,121.5839153,31.2109079
168,121.5810732,31.2102755
169,121.5816061,31.2072236
170,121.4406436,31.22452675
171,121.5804827,31.2420512
172,121.4782946,31.2011469
173,121.4715836,31.2026335
174,121.3896506,31.1999187
175,121.3883625,31.1990331
176,121.3840107,31.19654028
177,121.3821537,31.1956454
178,121.4001408,31.2031458
179,121.4027533,31.2046597
180,121.4184474,31.211463
181,121.4195109,31.2116968
182,121.4172015,31.2112672
183,121.4156506,31.2108937
184,121.4099057,31.209689
185,121.4064288,31.2074241
186,121.4049198,31.2063462
187,121.5108696,31.2243432
188,121.502384,31.2291349
189,121.4112574,31.2411038
190,121.418363,31.2454152
191,121.4403415,31.259019
192,121.4486285,31.2606855
193,121.4496066,31.2609304
194,121.4544903,31.2619368
195,121.4552478,31.262066
196,121.4870177,31.2876483
197,121.5473921,31.2524789
198,121.5506069,31.2503854
199,121.5578936,31.2445887
200,121.5390389,31.2174141
201,121.5396348,31.2196809
202,121.5923662,31.23799827
203,121.5679218,31.2370449
204,121.5903623,31.24881498
205,121.6014035,31.2319335
206,121.6014557,31.2313944
207,121.6126268,31.2210164
208,121.5416276,31.2197246
209,121.4271021,31.1831148
210,121.4092239,31.2011304
211,121.4071477,31.2101172
212,121.4077537,31.2116287
213,121.4314498,31.1797108
214,121.4311067,31.1789434
215,121.4307495,31.1761516
216,121.4720574,31.1994002
217,121.4677313,31.1975593
218,121.4348943,31.1800949
219,121.4625632,31.2299303
220,121.4635831,31.2273383
221,121.4659555,31.2250309
222,121.4725084,31.2273025
223,121.467733,31.2294514
224,121.4687913,31.217645
225,121.4685655,31.2213451
226,121.4700784,31.2202894
227,121.4529753,31.24310467
228,121.579018,31.23368985
229,121.5696351,31.24904365
230,121.5902899,31.24225705
231,121.5903744,31.242197
232,121.5903201,31.2421612
233,121.5859375,31.2457026
234,121.5859872,31.245744
235,121.5743791,31.2421612
236,121.5757751,31.2400825
237,121.574908,31.2324125
238,121.5822937,31.23796955
239,121.5736741,31.23532645
240,121.5861583,31.23952025
241,121.5704189,31.23062294
242,121.5659912,31.22931555
243,121.5373754,31.21439867
244,121.5374972,31.2144662
245,121.5622229,31.2275391
246,121.6011663,31.2338554
247,121.6013266,31.2319102
248,121.6043949,31.22185793
249,121.6042696,31.22211627
250,121.5835065,31.2351093
251,121.5832672,31.24396145
252,121.4867854,31.2364609
253,121.4799582,31.2310119
254,121.4780073,31.2343101
255,121.5023331,31.2170867
256,121.49547,31.22772605
257,121.4896073,31.2313363
258,121.4858428,31.2315164
259,121.4660695,31.2175028
260,121.4704602,31.2182139
261,121.4630494,31.2171151
262,121.465345,31.2123516
263,121.4804935,31.21709965
264,121.4793867,31.21938095
265,121.490466,31.22391
266,121.5934716,31.2451384
267,121.5938064,31.24535885
268,121.6184335,31.2231045
269,121.623382,31.2248051
270,121.6329555,31.2268615
271,121.6439832,31.2287437
272,121.6535273,31.2306788
273,121.6438987,31.2290357
274,121.6324817,31.2270527
275,121.6669609,31.2327974
276,121.6878194,31.2375856
277,121.7010677,31.2403293
278,121.741403,31.2352059
279,121.746601,31.23704875
280,121.7548588,31.2324793
281,121.7552563,31.2329055
282,121.7543242,31.232898
283,121.6664773,31.2330188
284,121.4580627,31.2259193
285,121.4752296,31.2313854
286,121.4323329,31.2188781
287,121.5981626,31.25817793
288,121.6396456,31.2309664
289,121.6397613,31.2698345
290,121.5525808,31.2523274
291,121.5507724,31.2548521
292,121.5498775,31.2555931
293,121.5605336,31.26325103
294,121.4854792,31.2440733
295,121.4855567,31.24471485
296,121.4862604,31.2471179
297,121.4878087,31.2478797
298,121.4901795,31.2485212
299,121.4960766,31.2513457
300,121.5048809,31.25426123
301,121.5104892,31.2534805
302,121.5250209,31.2549957
303,121.5274986,31.2550681
304,121.5270896,31.2557731
305,121.5225627,31.2607764
306,121.5272108,31.26228045
307,121.5304255,31.2641218
308,121.5286052,31.2667215
309,121.4530799,31.225836
310,121.4616818,31.225755
311,121.4702719,31.2286735
312,121.4632838,31.2259205
313,121.4519088,31.2258291
314,121.428398,31.2159001
315,121.4304174,31.21702083
316,121.4330768,31.2192457
317,121.4233179,31.2166055
318,121.4484501,31.2286284
319,121.4378621,31.2230905
320,121.4365883,31.2219426
321,121.4358917,31.22128993
322,121.5352968,31.20908035
323,121.510164,31.2178907
324,121.510544,31.2165954
325,121.5097171,31.21353108
326,121.5325006,31.20956405
327,121.5269083,31.2083697
328,121.5281036,31.2113765
329,121.527991,31.2114125
330,121.5267904,31.2084048
331,121.353518,31.18478
332,121.3377826,31.1719538
333,121.3786569,31.1934799
334,121.4070545,31.209122
335,121.4069988,31.2081002
336,121.4064288,31.2074241
337,121.4078074,31.204216
338,121.4191081,31.2458936
339,121.411154,31.2411303
340,121.4331191,31.2563617
341,121.4402911,31.2591077
342,121.4382174,31.2583501
343,121.4047637,31.2060378
344,121.4063451,31.2071984
345,121.4087733,31.2089143
346,121.41333,31.2102634
347,121.3320522,31.1699257
348,121.3306088,31.1695723
349,121.3182185,31.1753966
350,121.2989346,31.2102801
351,121.2981724,31.2200417
352,121.2953831,31.2092669
353,121.2931692,31.20712395
354,121.2908098,31.2089687
355,121.2895896,31.2097531
356,121.2875069,31.21101692
357,121.2895037,31.212961
358,121.2880711,31.21414095
359,121.2809581,31.20413515
360,121.2719548,31.202499
361,121.2986999,31.21077153
362,121.3109271,31.1827568
363,121.3153784,31.1770497
364,121.316797,31.1759655
365,121.3182944,31.1750199
366,121.3325248,31.1699537
367,121.3168439,31.1762812
368,121.5431029,31.2241938
369,121.5442966,31.22104995
370,121.5404945,31.22074445
371,121.5407048,31.2210183
372,121.5395454,31.2197574
373,121.5403258,31.22071237
374,121.5403258,31.22071237
375,121.446866,31.2108389
376,121.4475133,31.2110419
377,121.445435,31.2113787
378,121.4449574,31.2105246
379,121.4411002,31.20534142
380,121.4429521,31.2060418
381,121.4436979,31.2088342
382,121.4670726,31.2230718
383,121.5146905,31.2033633
384,121.5825396,31.24815948
385,121.5793559,31.25040295
386,121.5668363,31.2609073
387,121.5658377,31.26209735
388,121.5458828,31.25142005
389,121.5446851,31.25037425
390,121.5432397,31.249511
391,121.504417,31.2411179
392,121.5020664,31.24231995
393,121.5001036,31.2409893
394,121.4986017,31.2427941
395,121.4946676,31.2410191
396,121.493609,31.2416887
397,121.50147,31.2456945
398,121.4931802,31.2388783
399,121.4985816,31.2345047
400,121.4977566,31.2337089
401,121.4959158,31.23523515
402,121.4994323,31.23224885
403,121.5004931,31.2325413
404,121.5214423,31.2321437
405,121.5294462,31.23488568
406,121.5317744,31.2309692
407,121.5516015,31.2362892
408,121.557222,31.2390882
409,121.5588304,31.2363739
410,121.5607418,31.2383979
411,121.55926,31.2367056
412,121.5609539,31.2390956
413,121.5628052,31.2363534
414,121.5631406,31.236749
415,121.4699016,31.2250876
416,121.4695328,31.223151
417,121.4706973,31.223575
418,121.5179487,31.2312439
419,121.5172608,31.2330974
420,121.5064638,31.22720325
421,121.5029738,31.2294397
422,121.5729848,31.2197587
423,121.5419318,31.2508311
424,121.6002008,31.3023578
425,121.6011011,31.3044083
426,121.599707,31.3066381
427,121.5979675,31.3060439
428,121.5718458,31.3059439
429,121.5676662,31.305343
430,121.5483709,31.3080837
431,121.5451734,31.3088996
432,121.5258365,31.3066321
433,121.5067427,31.3007964
434,121.4978776,31.2979531
435,121.4892967,31.2959293
436,121.4869607,31.2952212
437,121.471302,31.2919406
438,121.4441736,31.3103315
439,121.4305898,31.3484971
440,121.4299381,31.3530212
441,121.4324409,31.357647
442,121.4337379,31.3582558
443,121.4349957,31.3587166
444,121.439509,31.3603653
445,121.491942,31.3767126
446,121.5214209,31.3763571
447,121.5647573,31.36386
448,121.5728775,31.3608816
449,121.5801618,31.3575018
450,121.6396569,31.2108925
451,121.6409761,31.1982341
452,121.6419647,31.1894989
453,121.6430787,31.1651437
454,121.6424857,31.160987
455,121.6413683,31.1575041
456,121.6442556,31.1565032
457,121.6456503,31.1571726
458,121.6671299,31.1611278
459,121.758739,31.1713968
460,121.7613469,31.158609
461,121.7817212,31.0945357
462,121.7840319,31.0772697
463,121.7867838,31.0466091
464,121.7858871,31.0076861
465,121.7856554,30.9939337
466,121.7848633,30.9644349
467,121.7724555,30.9392226
468,121.7705112,30.9375115
469,121.772922,30.9354727
470,121.7784213,30.9315707
471,121.7867285,30.9248789
472,121.8001332,30.9181368
473,121.8059682,30.9174672
474,121.8245488,30.9151504
475,121.8506699,30.9062091
476,121.8608814,30.8996886
477,121.8827144,30.8810717
478,122.0193746,30.6592375
479,122.0194288,30.6593597
480,121.9032082,30.8633603
481,121.8813095,30.8824474
482,121.8736885,30.8890526
483,121.8551664,30.9037672
484,121.8507357,30.906321
485,121.840781,30.9108414
486,121.8241624,30.9153661
487,121.8059919,30.9176117
488,121.7867548,30.9250506
489,121.7778608,30.9322219
490,121.468964,31.1979002
491,121.4700067,31.1981753
492,121.4726251,31.1985578
493,121.4739968,31.1968444
494,121.4750936,31.1942765
495,121.4776172,31.1879437
496,121.4794378,31.1836137
497,121.4734482,31.1750759
498,121.4734132,31.174508
499,121.4874347,31.1325964
500,121.4907198,31.1329344
501,121.4913434,31.1333057
502,121.5261349,31.1395927
503,121.5337852,31.1408553
504,121.5611755,31.1465035
505,121.5855522,31.1488227
506,121.585445,31.1631586
507,121.5887391,31.1487231
508,121.591136,31.148463
509,121.5740777,31.1968525
510,121.5725493,31.2028271
511,121.7978695,30.9189933
512,121.7987715,30.9183205
513,121.8001332,30.9181368
514,121.7755397,30.9344631
515,121.7675297,30.9306959
516,121.7669173,30.9298031
517,121.7665271,30.9292247
518,121.7624684,30.9236989
519,121.7551714,30.919109
520,121.7291741,30.9192565
521,121.7187945,30.9199565
522,121.6968607,30.920284
523,121.6916204,30.9195651
524,121.6859317,30.9183589
525,121.677515,30.9157747
526,121.6582534,30.9092988
527,121.6460195,30.9052479
528,121.6345618,30.9034805
529,121.6290948,30.9036187
530,121.6229367,30.9045265
531,121.602636,30.9109715
532,121.5805458,30.9135225
533,121.5675857,30.912996
534,121.5535951,30.9131875
535,121.5358121,30.9134357
536,121.5279525,30.913186
537,121.5200517,30.9125554
538,121.5124847,30.9119514
539,121.5081862,30.9116083
540,121.5068826,30.9115042
541,121.4921548,30.909781
542,121.4861645,30.9087778
543,121.4825878,30.9085072
544,121.4792888,30.9106653
545,121.4788937,30.9113518
546,121.4778078,30.9140746
547,121.4750807,30.9219337
548,121.4738318,30.9255328
549,121.4708338,30.9341716
550,121.451177,30.9824649
551,121.4474936,30.9901548
552,121.432044,31.0180504
553,121.4313212,31.019415
554,121.4278348,31.0276181
555,121.4198379,31.0452115
556,121.4180582,31.0490863
557,121.4112311,31.0639909
558,121.4109394,31.0649701
559,121.4101459,31.0669587
560,121.4055807,31.0763442
561,121.402125,31.0839079
562,121.3991186,31.0905161
563,121.3977756,31.094104
564,121.3956203,31.0999993
565,121.3951025,31.101409
566,121.3847853,31.1197127
567,121.3849795,31.1207489
568,121.3854262,31.1215659
569,121.4244639,31.1590397
570,121.4342546,31.1802116
571,121.4348611,31.1800147
572,121.4243275,31.1590795
573,121.4150532,31.1500956
574,121.4202921,31.1537983
575,121.4235033,31.154936
576,121.4258337,31.1564833
577,121.4250674,31.1581737
578,121.4254166,31.1596896
579,121.4271671,31.161447
580,121.4277005,31.1621094
581,121.4280142,31.1625884
582,121.4270547,31.1830154
583,121.4614979,31.194519
584,121.5619528,31.2393251
585,121.5193646,31.2323738
586,121.4656416,31.2118504
587,121.4436979,31.2088342
588,121.5601201,31.2367112
589,121.5380023,31.2265843
590,121.5088338,31.2360093
591,121.4410107,31.22286067
592,121.4693806,31.226203
593,121.5647833,31.25036115
594,121.566312,31.2481415
595,121.5827619,31.21475295
596,121.5827689,31.2480323
597,121.4698096,31.2216618
598,121.5557468,31.2415988
599,121.5803524,31.2464728
600,121.5805194,31.3060292
601,121.5766083,31.3060234
602,121.5878057,31.3060758
603,121.5945083,31.25592863
604,121.5937622,31.2554778
605,121.5287359,31.2135771
606,121.8902625,30.8746365
607,121.8883868,30.8763241
608,121.8801538,30.8838153
609,121.8845837,30.8795584
610,121.8762253,30.8868521
611,121.8705473,30.8917895
612,121.8684398,30.8936192
613,121.8636234,30.8975548
614,121.8149464,30.9165779
615,121.8149446,30.9164269
616,121.8094036,30.9172123
617,121.8006027,30.91885053
618,121.868324,30.8935188
619,121.776133,30.943313
620,121.7731823,30.9397908
621,121.7725064,30.9393666
622,121.7758043,30.933525
623,121.7749833,30.9339749
624,121.8011197,30.9181366
625,121.8121606,30.9167479
626,121.8550551,30.9036491
627,121.8563686,30.9028237
628,121.8726166,30.8897845
629,121.8735731,30.8889509
630,121.8761065,30.8867583
631,121.8811893,30.8823469
632,121.8840379,30.8798864
633,121.8857034,30.8784334
634,121.888533,30.8759059
635,121.8901485,30.8745523
636,121.8878399,30.8758925
637,121.5993831,31.263017
638,121.6000566,31.2677017
639,121.6002265,31.2731924
640,121.6002064,31.2755577
641,121.6001931,31.2815508
642,121.6001221,31.28240503
643,121.6000763,31.28232513
644,121.6000763,31.28232513
645,121.6001829,31.2889232
646,121.6001699,31.2924447
647,121.6000043,31.292422
648,121.5999823,31.2889017
649,121.5999974,31.2956731
650,121.6001638,31.2958031
651,121.6001672,31.298026
652,121.6000254,31.30105825
653,121.5440666,31.3088561
654,121.5430467,31.3092369
655,121.4829834,31.2938064
656,121.4443277,31.3074063
657,121.4417432,31.3224791
658,121.4330867,31.342086
659,121.4314132,31.3462006
660,121.4302465,31.3549474
661,121.4593235,31.3664522
662,121.488842,31.3754347
663,121.5110608,31.3778301
664,121.5069414,31.3782099
665,121.5068943,31.37805
666,121.5473443,31.3701886
667,121.5527634,31.3682181
668,121.5880242,31.3553087
669,121.6260141,31.3273116
670,121.6309539,31.3231741
671,121.6397458,31.2643028
672,121.6000734,31.2706598
673,121.5689889,31.2176839
674,121.5061985,31.23999175
675,121.5302148,31.24445635
676,121.5343231,31.2455425
677,121.6399523,31.2643221
678,121.6399083,31.2698701
679,121.6396399,31.224756
680,121.6396124,31.2139369
681,121.6400111,31.2067591
682,121.6403548,31.2037072
683,121.641587,31.1896684
684,121.6418307,31.189046
685,121.642329,31.1861332
686,121.6429663,31.16875165
687,121.6444087,31.1573536
688,121.7262739,31.1817706
689,121.7345086,31.1847177
690,121.7581993,31.1675435
691,121.7860062,31.0123156
692,121.7865517,31.0418228
693,121.7854375,30.9927855
694,121.7853496,30.9914664
695,121.7853541,30.9838317
696,121.7356991,30.9188104
697,121.7347859,30.918914
698,121.7149688,30.920983
699,121.7150729,30.9190041
700,121.7109263,30.9204883
701,121.710344,30.9205276
702,121.669756,30.9141189
703,121.6702881,30.9124652
704,121.6620178,30.9075723
705,121.6582534,30.9092988
706,121.642782,30.9050274
707,121.6430739,30.9031918
708,121.6336231,30.9021016
709,121.6201748,30.9056437
710,121.6202527,30.9046454
711,121.6116562,30.9079851
712,121.6098037,30.9088297
713,121.6095827,30.9090164
714,121.5871134,30.9124231
715,121.5877646,30.9147229
716,121.5774901,30.9120084
717,121.5772831,30.9144164
718,121.525488,30.9131292
719,121.4840912,30.9084276
720,121.4728904,30.9282457
721,121.4699457,30.9336449
722,121.456135,30.9744686
723,121.4521557,30.9734928
724,121.4538585,30.9749602
725,121.4429764,30.9982682
726,121.4418835,31.0000994
727,121.4266242,31.0306821
728,121.4112106,31.0573244
729,121.4173819,31.0604648
730,121.4111415,31.0574549
731,121.411033,31.075454
732,121.4009924,31.0715371
733,121.400215,31.0883816
734,121.3948445,31.1023147
735,121.3938515,31.1043005
736,121.3912297,31.1090143
737,121.3893741,31.1117432
738,121.3876109,31.1144313
739,121.3871919,31.1150538
740,121.3860518,31.1171842
741,121.0720342,30.9247676
742,121.0933588,30.9584876
743,121.3019265,31.0655059
744,121.3059619,31.0710009
745,121.3130967,31.0798118
746,121.3716533,31.1201878
747,121.3828,31.1204586
748,121.3850653,31.1188505
749,121.3863753,31.1227245
750,121.4332758,31.1804148
751,121.4376304,31.1805056
752,121.4494,31.188155
753,121.4494,31.188155
754,121.4619774,31.1947234
755,121.4747647,31.1951713
756,121.4779125,31.162938
757,121.4843509,31.1458187
758,121.5578243,31.1461793
759,121.5631028,31.1486133
760,121.5713918,31.1474714
761,121.5895479,31.1483547
762,121.5709087,31.208396
763,121.571459,31.20602
764,121.5723322,31.2023278
765,121.5737958,31.1967961
766,121.5823123,31.1694101
767,121.5851944,31.1629091
768,121.5949764,31.21995503
769,121.6340686,31.22703765
770,121.5818387,31.1717838
771,121.5780893,31.1817775
772,121.5777603,31.1817105
773,121.572424,31.2033718
774,121.5685071,31.2196585
775,121.5683277,31.2204048
776,121.439413,31.3605469
777,121.444121,31.3074205
778,121.487025,31.295071
779,121.4979378,31.2978241
780,121.5068005,31.30067
781,121.5174518,31.2310014
782,121.5347285,31.22445085
783,121.544486,31.22967015
784,121.5442427,31.2295835
785,121.5444354,31.2294109
786,121.5460106,31.2300212
787,121.5521777,31.2327489
788,121.5568042,31.2351896
789,121.5641956,31.2386243
790,121.4726515,31.222227
791,121.4741237,31.2220914
792,121.4691711,31.2238107
793,121.4703759,31.2242489
794,121.4756732,31.2219865
795,121.4772767,31.22273023
796,121.4876697,31.223855
797,121.4849155,31.2246476
798,121.4853707,31.223751
799,121.4854677,31.22375253
800,121.5669504,31.2606323
801,121.5765297,31.25237625
802,121.5724919,31.2552176
803,121.569081,31.25788885
804,121.5663065,31.26844815
805,121.5699179,31.264234
806,121.5471685,31.25285545
807,121.547003,31.2526051
808,121.546926,31.2526583
809,121.5372533,31.2467925
810,121.5373119,31.2467018
811,121.5199489,31.24279135
812,121.5039579,31.2435726
813,121.4926563,31.2423951
814,121.4946676,31.2410191
815,121.4955416,31.2398446
816,121.5089895,31.2281541
817,121.5081282,31.2298134
818,121.5113321,31.2312822
819,121.5129688,31.2268051
820,121.5126453,31.2278068
821,121.5116792,31.2303407
822,121.5116012,31.2303276
823,121.5125636,31.2277754
824,121.5128524,31.2267866
825,121.5137453,31.22987245
826,121.5239559,31.2330769
827,121.5262542,31.23382395
828,121.5373066,31.2303106
829,121.5428653,31.2325594
830,121.5466551,31.2341117
831,121.5492132,31.2351592
832,121.5198376,31.2332448
833,121.5195663,31.2339413
834,121.5197291,31.2339669
835,121.5810334,31.24922905
836,121.2983533,31.2198345
837,121.3386913,31.1722479
838,121.456396,31.2625683
839,121.45892,31.2635242
840,121.4914422,31.287732
841,121.4432582,31.2106003
842,121.4449574,31.2105246
843,121.4443483,31.2066282
844,121.5437345,31.222518
845,121.5424771,31.22365295
846,121.5415615,31.21325685
847,121.5463272,31.21292335
848,121.5526917,31.2147189
849,121.5573696,31.21579923
850,121.5574864,31.2151759
851,121.557415,31.2158767
852,121.5646949,31.21699805
853,121.4083205,31.2087139
854,121.4463076,31.2241456
855,121.5337824,31.2363092
856,121.5399501,31.23827667
857,121.5437585,31.2394767
858,121.5461978,31.24045345
859,121.5490925,31.2417288
860,121.5490715,31.2418967
861,121.5541764,31.24419605
862,121.5559448,31.2450447
863,121.5570688,31.24578677
864,121.5607696,31.2479799
865,121.4494179,31.2307176
866,121.4518548,31.227233
867,121.5105986,31.2869109
868,121.5096282,31.2867318
869,121.5047463,31.2878275
870,121.5691904,31.233923
871,121.5709034,31.2278753
872,121.5241009,31.2012261
873,121.5261967,31.2007836
874,121.5471641,31.2218062
875,121.5471837,31.2218951
876,121.5526752,31.22374395
877,121.555447,31.22483245
878,121.5550733,31.2256023
879,121.555315,31.22478705
880,121.5503718,31.2388208
881,121.5414322,31.2354163
882,121.5399828,31.2380275
883,121.5259202,31.22910375
884,121.4701067,31.2070621
885,121.4699694,31.2075906
886,121.4674151,31.2225839
887,121.4803951,31.2346303
888,121.4818102,31.2348048
889,121.4832596,31.2356054
890,121.484918,31.2358387
891,121.4216481,31.2119924
892,121.4765848,31.2158206
893,121.4730115,31.2145542
894,121.4824944,31.23208548
895,121.4800889,31.2180486
896,121.569194,31.2338668
897,121.5818783,31.228155
898,121.5818794,31.22786702
899,121.5868359,31.2378829
900,121.5911063,31.2428561
901,121.5676578,31.25194003
902,121.5797328,31.2433934
903,121.485923,31.24588615
904,121.5011316,31.2142663
905,121.490856,31.23182023
906,121.5022229,31.2170883
907,121.4886265,31.2340419
908,121.4858417,31.2426541
909,121.4855137,31.2409065
910,121.4835836,31.2415049
911,121.4827839,31.2414276
912,121.4832481,31.2404551
913,121.4813713,31.2454857
914,121.4832481,31.2404551
915,121.4840184,31.2385202
916,121.4844135,31.2372795
917,121.482294,31.24269
918,121.4810859,31.2425635
919,121.4829889,31.2427093
920,121.4829561,31.2448105
921,121.4816304,31.2446302
922,121.4812265,31.2463241
923,121.4811312,31.2471149
924,121.4793427,31.231956
925,121.4324469,31.2187755
926,121.4487283,31.225086
927,121.4580448,31.2257906
928,121.4701431,31.2284486
929,121.5021315,31.23639715
930,121.5521737,31.2429301
931,121.5533726,31.2426643
932,121.5568384,31.2455441
933,121.5567517,31.2458779
934,121.5770264,31.25862724
935,121.5796661,31.2579185
936,121.5840974,31.2544103
937,121.5877509,31.25143105
938,121.588412,31.2505174
939,121.5869853,31.252428
940,121.5854782,31.2536979
941,121.5842608,31.2545503
942,121.5809079,31.25737365
943,121.4332681,31.205829
944,121.5647833,31.25036115
945,121.5376705,31.226604
946,121.5321036,31.2217343
947,121.5300806,31.21656553
948,121.5279422,31.21660535
949,121.5300806,31.21656553
950,121.5233684,31.2019084
951,121.5228447,31.2016853
952,121.5528971,31.2336551
953,121.5530549,31.2331751
954,121.5602268,31.20647695
955,121.5426249,31.2020458
956,121.5430173,31.2017227
957,121.5337031,31.2010926
958,121.5339303,31.1977345
959,121.4622027,31.1950813
960,121.4514836,31.1887826
961,121.449269,31.1881967
962,121.4195743,31.1869076
963,121.4074806,31.2105423
964,121.4126297,31.1898482
965,121.4166686,31.19095533
966,121.420052,31.1925977
967,121.4176332,31.19723983
968,121.4234367,31.1957623
969,121.4272428,31.1942784
970,121.4282612,31.1941159
971,121.4339296,31.1956464
972,121.4327372,31.1909104
973,121.4317918,31.18453363
974,121.4343274,31.1960241
975,121.4351848,31.1962101
976,121.4339854,31.19565128
977,121.433727,31.1957904
978,121.433313,31.1930783
979,121.4322041,31.1927158
980,121.4401815,31.1990357
981,121.4541215,31.2043356
982,121.4433,31.2004021
983,121.4447393,31.2011749
984,121.4563034,31.20483938
985,121.4621427,31.20649547
986,121.4433,31.2004021
987,121.4458382,31.20143785
988,121.5375607,31.2149326
989,121.5368714,31.2146732
990,121.5300596,31.216577
991,121.5299117,31.2165903
992,121.5346907,31.215252
993,121.5344157,31.2145539
994,121.5247515,31.21661735
995,121.5250996,31.2204178
996,121.524811,31.2218611
997,121.523365,31.22542653
998,121.5246814,31.2217914
999,121.524964,31.2203737
1000,121.5245883,31.2195153
1001,121.5246219,31.216609
1002,121.5244662,31.2228426
1003,121.519498,31.2271304
1004,121.5111454,31.2312358
1005,121.5093929,31.2351978
1006,121.4629678,31.2072243
1007,121.4616087,31.2122436
1008,121.4612668,31.213688
1009,121.4604706,31.2166922
1010,121.4602898,31.2174587
